,Id,OrderId,ProductId,UnitPrice,Quantity,Discount,Discontinued,UnitsInStock,NotInStock,Price
1263,10727/17,10727,17,39.0,20,0.05,1,0,1,741.0
1264,10727/56,10727,56,38.0,10,0.05,0,21,0,361.0
1265,10727/59,10727,59,55.0,10,0.05,0,79,0,522.5
1266,10728/30,10728,30,25.89,15,0.0,0,10,0,388.35
1267,10728/40,10728,40,18.4,6,0.0,0,123,0,110.39999999999999
1268,10728/55,10728,55,24.0,12,0.0,0,115,0,288.0
1269,10728/60,10728,60,34.0,15,0.0,0,19,0,510.0
1270,10729/1,10729,1,18.0,50,0.0,0,39,0,900.0
1271,10729/21,10729,21,10.0,30,0.0,0,3,0,300.0
1272,10729/50,10729,50,16.25,40,0.0,0,65,0,650.0
1273,10730/16,10730,16,17.45,15,0.05,0,29,0,248.66249999999997
1274,10730/31,10730,31,12.5,3,0.05,0,0,1,35.625
1275,10730/65,10730,65,21.05,10,0.05,0,76,0,199.975
1276,10731/21,10731,21,10.0,40,0.05,0,3,0,380.0
1277,10731/51,10731,51,53.0,30,0.05,0,20,0,1510.4999999999998
1278,10732/76,10732,76,18.0,20,0.0,0,57,0,360.0
1279,10733/14,10733,14,23.25,16,0.0,0,35,0,372.0
1280,10733/28,10733,28,45.6,20,0.0,1,26,1,912.0
1281,10733/52,10733,52,7.0,25,0.0,0,38,0,175.0
1282,10734/6,10734,6,25.0,30,0.0,0,120,0,750.0
1283,10734/30,10734,30,25.89,15,0.0,0,10,0,388.35
1284,10734/76,10734,76,18.0,20,0.0,0,57,0,360.0
1285,10735/61,10735,61,28.5,20,0.1,0,113,0,513.0
1286,10735/77,10735,77,13.0,2,0.1,0,32,0,23.400000000000002
1287,10736/65,10736,65,21.05,40,0.0,0,76,0,842.0
1288,10736/75,10736,75,7.75,20,0.0,0,125,0,155.0
1289,10737/13,10737,13,6.0,4,0.0,0,24,0,24.0
1290,10737/41,10737,41,9.65,12,0.0,0,85,0,115.80000000000001
1291,10738/16,10738,16,17.45,3,0.0,0,29,0,52.349999999999994
1292,10739/36,10739,36,19.0,6,0.0,0,112,0,114.0
1293,10739/52,10739,52,7.0,18,0.0,0,38,0,126.0
1294,10740/28,10740,28,45.6,5,0.2,1,26,1,182.40000000000003
1295,10740/35,10740,35,18.0,35,0.2,0,20,0,504.0
1296,10740/45,10740,45,9.5,40,0.2,0,5,0,304.0
1297,10740/56,10740,56,38.0,14,0.2,0,21,0,425.6
1298,10741/2,10741,2,19.0,15,0.2,0,17,0,228.00000000000003
1299,10742/3,10742,3,10.0,20,0.0,0,13,0,200.0
1300,10742/60,10742,60,34.0,50,0.0,0,19,0,1700.0
1301,10742/72,10742,72,34.8,35,0.0,0,14,0,1218.0
1302,10743/46,10743,46,12.0,28,0.05,0,95,0,319.19999999999993
1303,10744/40,10744,40,18.4,50,0.2,0,123,0,736.0
1304,10745/18,10745,18,62.5,24,0.0,0,42,0,1500.0
1305,10745/44,10745,44,19.45,16,0.0,0,27,0,311.2
1306,10745/59,10745,59,55.0,45,0.0,0,79,0,2475.0
1307,10745/72,10745,72,34.8,7,0.0,0,14,0,243.59999999999997
1308,10746/13,10746,13,6.0,6,0.0,0,24,0,36.0
1309,10746/42,10746,42,14.0,28,0.0,1,26,1,392.0
1310,10746/62,10746,62,49.3,9,0.0,0,17,0,443.7
1311,10746/69,10746,69,36.0,40,0.0,0,26,0,1440.0
1312,10747/31,10747,31,12.5,8,0.0,0,0,1,100.0
1313,10747/41,10747,41,9.65,35,0.0,0,85,0,337.75
1314,10747/63,10747,63,43.9,9,0.0,0,24,0,395.09999999999997
1315,10747/69,10747,69,36.0,30,0.0,0,26,0,1080.0
1316,10748/23,10748,23,9.0,44,0.0,0,61,0,396.0
1317,10748/40,10748,40,18.4,40,0.0,0,123,0,736.0
1318,10748/56,10748,56,38.0,28,0.0,0,21,0,1064.0
1319,10749/56,10749,56,38.0,15,0.0,0,21,0,570.0
1320,10749/59,10749,59,55.0,6,0.0,0,79,0,330.0
1321,10749/76,10749,76,18.0,10,0.0,0,57,0,180.0
1322,10750/14,10750,14,23.25,5,0.15,0,35,0,98.8125
1323,10750/45,10750,45,9.5,40,0.15,0,5,0,323.0
1324,10750/59,10750,59,55.0,25,0.15,0,79,0,1168.75
1325,10751/26,10751,26,31.23,12,0.1,0,15,0,337.284
1326,10751/30,10751,30,25.89,30,0.0,0,10,0,776.7
1327,10751/50,10751,50,16.25,20,0.1,0,65,0,292.5
1328,10751/73,10751,73,15.0,15,0.0,0,101,0,225.0
1329,10752/1,10752,1,18.0,8,0.0,0,39,0,144.0
1330,10752/69,10752,69,36.0,3,0.0,0,26,0,108.0
1331,10753/45,10753,45,9.5,4,0.0,0,5,0,38.0
1332,10753/74,10753,74,10.0,5,0.0,0,4,0,50.0
1333,10754/40,10754,40,18.4,3,0.0,0,123,0,55.199999999999996
1334,10755/47,10755,47,9.5,30,0.25,0,36,0,213.75
1335,10755/56,10755,56,38.0,30,0.25,0,21,0,855.0
1336,10755/57,10755,57,19.5,14,0.25,0,36,0,204.75
1337,10755/69,10755,69,36.0,25,0.25,0,26,0,675.0
1338,10756/18,10756,18,62.5,21,0.2,0,42,0,1050.0
1339,10756/36,10756,36,19.0,20,0.2,0,112,0,304.0
1340,10756/68,10756,68,12.5,6,0.2,0,6,0,60.0
1341,10756/69,10756,69,36.0,20,0.2,0,26,0,576.0
1342,10757/34,10757,34,14.0,30,0.0,0,111,0,420.0
1343,10757/59,10757,59,55.0,7,0.0,0,79,0,385.0
1344,10757/62,10757,62,49.3,30,0.0,0,17,0,1479.0
1345,10757/64,10757,64,33.25,24,0.0,0,22,0,798.0
1346,10758/26,10758,26,31.23,20,0.0,0,15,0,624.6
1347,10758/52,10758,52,7.0,60,0.0,0,38,0,420.0
1348,10758/70,10758,70,15.0,40,0.0,0,15,0,600.0
1349,10759/32,10759,32,32.0,10,0.0,0,9,0,320.0
1350,10760/25,10760,25,14.0,12,0.25,0,76,0,126.0
1351,10760/27,10760,27,43.9,40,0.0,0,49,0,1756.0
1352,10760/43,10760,43,46.0,30,0.25,0,17,0,1035.0
1353,10761/25,10761,25,14.0,35,0.25,0,76,0,367.5
1354,10761/75,10761,75,7.75,18,0.0,0,125,0,139.5
1355,10762/39,10762,39,18.0,16,0.0,0,69,0,288.0
1356,10762/47,10762,47,9.5,30,0.0,0,36,0,285.0
1357,10762/51,10762,51,53.0,28,0.0,0,20,0,1484.0
1358,10762/56,10762,56,38.0,60,0.0,0,21,0,2280.0
1359,10763/21,10763,21,10.0,40,0.0,0,3,0,400.0
1360,10763/22,10763,22,21.0,6,0.0,0,104,0,126.0
1361,10763/24,10763,24,4.5,20,0.0,1,20,1,90.0
1362,10764/3,10764,3,10.0,20,0.1,0,13,0,180.0
1363,10764/39,10764,39,18.0,130,0.1,0,69,0,2106.0
1364,10765/65,10765,65,21.05,80,0.1,0,76,0,1515.6
1365,10766/2,10766,2,19.0,40,0.0,0,17,0,760.0
1366,10766/7,10766,7,30.0,35,0.0,0,15,0,1050.0
1367,10766/68,10766,68,12.5,40,0.0,0,6,0,500.0
1368,10767/42,10767,42,14.0,2,0.0,1,26,1,28.0
1369,10768/22,10768,22,21.0,4,0.0,0,104,0,84.0
1370,10768/31,10768,31,12.5,50,0.0,0,0,1,625.0
1371,10768/60,10768,60,34.0,15,0.0,0,19,0,510.0
1372,10768/71,10768,71,21.5,12,0.0,0,26,0,258.0
1373,10769/41,10769,41,9.65,30,0.05,0,85,0,275.02500000000003
1374,10769/52,10769,52,7.0,15,0.05,0,38,0,99.74999999999999
1375,10769/61,10769,61,28.5,20,0.0,0,113,0,570.0
1376,10769/62,10769,62,49.3,15,0.0,0,17,0,739.5
1377,10770/11,10770,11,21.0,15,0.25,0,22,0,236.25
1378,10771/71,10771,71,21.5,16,0.0,0,26,0,344.0
1379,10772/29,10772,29,123.79,18,0.0,1,0,1,2228.2200000000003
1380,10772/59,10772,59,55.0,25,0.0,0,79,0,1375.0
1381,10773/17,10773,17,39.0,33,0.0,1,0,1,1287.0
1382,10773/31,10773,31,12.5,70,0.2,0,0,1,700.0
1383,10773/75,10773,75,7.75,7,0.2,0,125,0,43.4
1384,10774/31,10774,31,12.5,2,0.25,0,0,1,18.75
1385,10774/66,10774,66,17.0,50,0.0,0,4,0,850.0
1386,10775/10,10775,10,31.0,6,0.0,0,31,0,186.0
1387,10775/67,10775,67,14.0,3,0.0,0,52,0,42.0
1388,10776/31,10776,31,12.5,16,0.05,0,0,1,190.0
1389,10776/42,10776,42,14.0,12,0.05,1,26,1,159.6
1390,10776/45,10776,45,9.5,27,0.05,0,5,0,243.675
1391,10776/51,10776,51,53.0,120,0.05,0,20,0,6041.999999999999
1392,10777/42,10777,42,14.0,20,0.2,1,26,1,224.00000000000003
1393,10778/41,10778,41,9.65,10,0.0,0,85,0,96.5
1394,10779/16,10779,16,17.45,20,0.0,0,29,0,349.0
1395,10779/62,10779,62,49.3,20,0.0,0,17,0,986.0
1396,10780/70,10780,70,15.0,35,0.0,0,15,0,525.0
1397,10780/77,10780,77,13.0,15,0.0,0,32,0,195.0
1398,10781/54,10781,54,7.45,3,0.2,0,21,0,17.880000000000003
1399,10781/56,10781,56,38.0,20,0.2,0,21,0,608.0
1400,10781/74,10781,74,10.0,35,0.0,0,4,0,350.0
1401,10782/31,10782,31,12.5,1,0.0,0,0,1,12.5
1402,10783/31,10783,31,12.5,10,0.0,0,0,1,125.0
1403,10783/38,10783,38,263.5,5,0.0,0,17,0,1317.5
1404,10784/36,10784,36,19.0,30,0.0,0,112,0,570.0
1405,10784/39,10784,39,18.0,2,0.15,0,69,0,30.599999999999998
1406,10784/72,10784,72,34.8,30,0.15,0,14,0,887.4
1407,10785/10,10785,10,31.0,10,0.0,0,31,0,310.0
1408,10785/75,10785,75,7.75,10,0.0,0,125,0,77.5
1409,10786/8,10786,8,40.0,30,0.2,0,6,0,960.0
1410,10786/30,10786,30,25.89,15,0.2,0,10,0,310.68000000000006
1411,10786/75,10786,75,7.75,42,0.2,0,125,0,260.40000000000003
1412,10787/2,10787,2,19.0,15,0.05,0,17,0,270.75
1413,10787/29,10787,29,123.79,20,0.05,1,0,1,2352.0099999999998
1414,10788/19,10788,19,9.2,50,0.05,0,25,0,436.99999999999994
1415,10788/75,10788,75,7.75,40,0.05,0,125,0,294.5
1416,10789/18,10789,18,62.5,30,0.0,0,42,0,1875.0
1417,10789/35,10789,35,18.0,15,0.0,0,20,0,270.0
1418,10789/63,10789,63,43.9,30,0.0,0,24,0,1317.0
1419,10789/68,10789,68,12.5,18,0.0,0,6,0,225.0
1420,10790/7,10790,7,30.0,3,0.15,0,15,0,76.5
1421,10790/56,10790,56,38.0,20,0.15,0,21,0,646.0
1422,10791/29,10791,29,123.79,14,0.05,1,0,1,1646.407
1423,10791/41,10791,41,9.65,20,0.05,0,85,0,183.35000000000002
1424,10792/2,10792,2,19.0,10,0.0,0,17,0,190.0
1425,10792/54,10792,54,7.45,3,0.0,0,21,0,22.35
1426,10792/68,10792,68,12.5,15,0.0,0,6,0,187.5
1427,10793/41,10793,41,9.65,14,0.0,0,85,0,135.1
1428,10793/52,10793,52,7.0,8,0.0,0,38,0,56.0
1429,10794/14,10794,14,23.25,15,0.2,0,35,0,279.0
1430,10794/54,10794,54,7.45,6,0.2,0,21,0,35.760000000000005
1431,10795/16,10795,16,17.45,65,0.0,0,29,0,1134.25
1432,10795/17,10795,17,39.0,35,0.25,1,0,1,1023.75
1433,10796/26,10796,26,31.23,21,0.2,0,15,0,524.664
1434,10796/44,10796,44,19.45,10,0.0,0,27,0,194.5
1435,10796/64,10796,64,33.25,35,0.2,0,22,0,931.0
1436,10796/69,10796,69,36.0,24,0.2,0,26,0,691.2
1437,10797/11,10797,11,21.0,20,0.0,0,22,0,420.0
1438,10798/62,10798,62,49.3,2,0.0,0,17,0,98.6
1439,10798/72,10798,72,34.8,10,0.0,0,14,0,348.0
1440,10799/13,10799,13,6.0,20,0.15,0,24,0,102.0
1441,10799/24,10799,24,4.5,20,0.15,1,20,1,76.5
1442,10799/59,10799,59,55.0,25,0.0,0,79,0,1375.0
1443,10800/11,10800,11,21.0,50,0.1,0,22,0,945.0000000000001
1444,10800/51,10800,51,53.0,10,0.1,0,20,0,477.0
1445,10800/54,10800,54,7.45,7,0.1,0,21,0,46.935
1446,10801/17,10801,17,39.0,40,0.25,1,0,1,1170.0
1447,10801/29,10801,29,123.79,20,0.25,1,0,1,1856.85
1448,10802/30,10802,30,25.89,25,0.25,0,10,0,485.4375
1449,10802/51,10802,51,53.0,30,0.25,0,20,0,1192.5
1450,10802/55,10802,55,24.0,60,0.25,0,115,0,1080.0
1451,10802/62,10802,62,49.3,5,0.25,0,17,0,184.87499999999997
1452,10803/19,10803,19,9.2,24,0.05,0,25,0,209.75999999999996
1453,10803/25,10803,25,14.0,15,0.05,0,76,0,199.49999999999997
1454,10803/59,10803,59,55.0,15,0.05,0,79,0,783.75
1455,10804/10,10804,10,31.0,36,0.0,0,31,0,1116.0
1456,10804/28,10804,28,45.6,24,0.0,1,26,1,1094.4
1457,10804/49,10804,49,20.0,4,0.15,0,10,0,68.0
1458,10805/34,10805,34,14.0,10,0.0,0,111,0,140.0
1459,10805/38,10805,38,263.5,10,0.0,0,17,0,2635.0
1460,10806/2,10806,2,19.0,20,0.25,0,17,0,285.0
1461,10806/65,10806,65,21.05,2,0.0,0,76,0,42.1
1462,10806/74,10806,74,10.0,15,0.25,0,4,0,112.5
1463,10807/40,10807,40,18.4,1,0.0,0,123,0,18.4
1464,10808/56,10808,56,38.0,20,0.15,0,21,0,646.0
1465,10808/76,10808,76,18.0,50,0.15,0,57,0,765.0
1466,10809/52,10809,52,7.0,20,0.0,0,38,0,140.0
1467,10810/13,10810,13,6.0,7,0.0,0,24,0,42.0
1468,10810/25,10810,25,14.0,5,0.0,0,76,0,70.0
1469,10810/70,10810,70,15.0,5,0.0,0,15,0,75.0
1470,10811/19,10811,19,9.2,15,0.0,0,25,0,138.0
1471,10811/23,10811,23,9.0,18,0.0,0,61,0,162.0
1472,10811/40,10811,40,18.4,30,0.0,0,123,0,552.0
1473,10812/31,10812,31,12.5,16,0.1,0,0,1,180.0
1474,10812/72,10812,72,34.8,40,0.1,0,14,0,1252.8
1475,10812/77,10812,77,13.0,20,0.0,0,32,0,260.0
1476,10813/2,10813,2,19.0,12,0.2,0,17,0,182.4
1477,10813/46,10813,46,12.0,35,0.0,0,95,0,420.0
1478,10814/41,10814,41,9.65,20,0.0,0,85,0,193.0
1479,10814/43,10814,43,46.0,20,0.15,0,17,0,782.0
1480,10814/48,10814,48,12.75,8,0.15,0,15,0,86.7
1481,10814/61,10814,61,28.5,30,0.15,0,113,0,726.7499999999999
1482,10815/33,10815,33,2.5,16,0.0,0,112,0,40.0
1483,10816/38,10816,38,263.5,30,0.05,0,17,0,7509.75
1484,10816/62,10816,62,49.3,20,0.05,0,17,0,936.6999999999998
1485,10817/26,10817,26,31.23,40,0.15,0,15,0,1061.82
1486,10817/38,10817,38,263.5,30,0.0,0,17,0,7905.0
1487,10817/40,10817,40,18.4,60,0.15,0,123,0,938.4
1488,10817/62,10817,62,49.3,25,0.15,0,17,0,1047.6249999999998
1489,10818/32,10818,32,32.0,20,0.0,0,9,0,640.0
1490,10818/41,10818,41,9.65,20,0.0,0,85,0,193.0
1491,10819/43,10819,43,46.0,7,0.0,0,17,0,322.0
1492,10819/75,10819,75,7.75,20,0.0,0,125,0,155.0
1493,10820/56,10820,56,38.0,30,0.0,0,21,0,1140.0
1494,10821/35,10821,35,18.0,20,0.0,0,20,0,360.0
1495,10821/51,10821,51,53.0,6,0.0,0,20,0,318.0
1496,10822/62,10822,62,49.3,3,0.0,0,17,0,147.89999999999998
1497,10822/70,10822,70,15.0,6,0.0,0,15,0,90.0
1498,10823/11,10823,11,21.0,20,0.1,0,22,0,378.00000000000006
1499,10823/57,10823,57,19.5,15,0.0,0,36,0,292.5
1500,10823/59,10823,59,55.0,40,0.1,0,79,0,1980.0
1501,10823/77,10823,77,13.0,15,0.1,0,32,0,175.50000000000003
1502,10824/41,10824,41,9.65,12,0.0,0,85,0,115.80000000000001
1503,10824/70,10824,70,15.0,9,0.0,0,15,0,135.0
1504,10825/26,10825,26,31.23,12,0.0,0,15,0,374.76
1505,10825/53,10825,53,32.8,20,0.0,1,0,1,656.0
1506,10826/31,10826,31,12.5,35,0.0,0,0,1,437.5
1507,10826/57,10826,57,19.5,15,0.0,0,36,0,292.5
1508,10827/10,10827,10,31.0,15,0.0,0,31,0,465.0
1509,10827/39,10827,39,18.0,21,0.0,0,69,0,378.0
1510,10828/20,10828,20,81.0,5,0.0,0,40,0,405.0
1511,10828/38,10828,38,263.5,2,0.0,0,17,0,527.0
1512,10829/2,10829,2,19.0,10,0.0,0,17,0,190.0
1513,10829/8,10829,8,40.0,20,0.0,0,6,0,800.0
1514,10829/13,10829,13,6.0,10,0.0,0,24,0,60.0
1515,10829/60,10829,60,34.0,21,0.0,0,19,0,714.0
1516,10830/6,10830,6,25.0,6,0.0,0,120,0,150.0
1517,10830/39,10830,39,18.0,28,0.0,0,69,0,504.0
1518,10830/60,10830,60,34.0,30,0.0,0,19,0,1020.0
1519,10830/68,10830,68,12.5,24,0.0,0,6,0,300.0
1520,10831/19,10831,19,9.2,2,0.0,0,25,0,18.4
1521,10831/35,10831,35,18.0,8,0.0,0,20,0,144.0
1522,10831/38,10831,38,263.5,8,0.0,0,17,0,2108.0
1523,10831/43,10831,43,46.0,9,0.0,0,17,0,414.0
1524,10832/13,10832,13,6.0,3,0.2,0,24,0,14.400000000000002
1525,10832/25,10832,25,14.0,10,0.2,0,76,0,112.00000000000001
1526,10832/44,10832,44,19.45,16,0.2,0,27,0,248.96
1527,10832/64,10832,64,33.25,3,0.0,0,22,0,99.75
1528,10833/7,10833,7,30.0,20,0.1,0,15,0,540.0
1529,10833/31,10833,31,12.5,9,0.1,0,0,1,101.25
1530,10833/53,10833,53,32.8,9,0.1,1,0,1,265.68
1531,10834/29,10834,29,123.79,8,0.05,1,0,1,940.804
1532,10834/30,10834,30,25.89,20,0.05,0,10,0,491.90999999999997
1533,10835/59,10835,59,55.0,15,0.0,0,79,0,825.0
1534,10835/77,10835,77,13.0,2,0.2,0,32,0,20.8
1535,10836/22,10836,22,21.0,52,0.0,0,104,0,1092.0
1536,10836/35,10836,35,18.0,6,0.0,0,20,0,108.0
1537,10836/57,10836,57,19.5,24,0.0,0,36,0,468.0
1538,10836/60,10836,60,34.0,60,0.0,0,19,0,2040.0
1539,10836/64,10836,64,33.25,30,0.0,0,22,0,997.5
1540,10837/13,10837,13,6.0,6,0.0,0,24,0,36.0
1541,10837/40,10837,40,18.4,25,0.0,0,123,0,459.99999999999994
1542,10837/47,10837,47,9.5,40,0.25,0,36,0,285.0
1543,10837/76,10837,76,18.0,21,0.25,0,57,0,283.5
1544,10838/1,10838,1,18.0,4,0.25,0,39,0,54.0
1545,10838/18,10838,18,62.5,25,0.25,0,42,0,1171.875
1546,10838/36,10838,36,19.0,50,0.25,0,112,0,712.5
1547,10839/58,10839,58,13.25,30,0.1,0,62,0,357.75
1548,10839/72,10839,72,34.8,15,0.1,0,14,0,469.79999999999995
1549,10840/25,10840,25,14.0,6,0.2,0,76,0,67.2
1550,10840/39,10840,39,18.0,10,0.2,0,69,0,144.0
1551,10841/10,10841,10,31.0,16,0.0,0,31,0,496.0
1552,10841/56,10841,56,38.0,30,0.0,0,21,0,1140.0
1553,10841/59,10841,59,55.0,50,0.0,0,79,0,2750.0
1554,10841/77,10841,77,13.0,15,0.0,0,32,0,195.0
1555,10842/11,10842,11,21.0,15,0.0,0,22,0,315.0
1556,10842/43,10842,43,46.0,5,0.0,0,17,0,230.0
1557,10842/68,10842,68,12.5,20,0.0,0,6,0,250.0
1558,10842/70,10842,70,15.0,12,0.0,0,15,0,180.0
1559,10843/51,10843,51,53.0,4,0.25,0,20,0,159.0
1560,10844/22,10844,22,21.0,35,0.0,0,104,0,735.0
1561,10845/23,10845,23,9.0,70,0.1,0,61,0,567.0
1562,10845/35,10845,35,18.0,25,0.1,0,20,0,405.0
1563,10845/42,10845,42,14.0,42,0.1,1,26,1,529.1999999999999
1564,10845/58,10845,58,13.25,60,0.1,0,62,0,715.5
1565,10845/64,10845,64,33.25,48,0.0,0,22,0,1596.0
1566,10846/4,10846,4,22.0,21,0.0,0,53,0,462.0
1567,10846/70,10846,70,15.0,30,0.0,0,15,0,450.0
1568,10846/74,10846,74,10.0,20,0.0,0,4,0,200.0
1569,10847/1,10847,1,18.0,80,0.2,0,39,0,1152.0
1570,10847/19,10847,19,9.2,12,0.2,0,25,0,88.32
1571,10847/37,10847,37,26.0,60,0.2,0,11,0,1248.0
1572,10847/45,10847,45,9.5,36,0.2,0,5,0,273.6
1573,10847/60,10847,60,34.0,45,0.2,0,19,0,1224.0000000000002
1574,10847/71,10847,71,21.5,55,0.2,0,26,0,946.0
1575,10848/5,10848,5,21.35,30,0.0,1,0,1,640.5
1576,10848/9,10848,9,97.0,3,0.0,1,29,1,291.0
1577,10849/3,10849,3,10.0,49,0.0,0,13,0,490.0
1578,10849/26,10849,26,31.23,18,0.15,0,15,0,477.819
1579,10850/25,10850,25,14.0,20,0.15,0,76,0,238.0
1580,10850/33,10850,33,2.5,4,0.15,0,112,0,8.5
1581,10850/70,10850,70,15.0,30,0.15,0,15,0,382.5
1582,10851/2,10851,2,19.0,5,0.05,0,17,0,90.25
1583,10851/25,10851,25,14.0,10,0.05,0,76,0,133.0
1584,10851/57,10851,57,19.5,10,0.05,0,36,0,185.25
1585,10851/59,10851,59,55.0,42,0.05,0,79,0,2194.5
1586,10852/2,10852,2,19.0,15,0.0,0,17,0,285.0
1587,10852/17,10852,17,39.0,6,0.0,1,0,1,234.0
1588,10852/62,10852,62,49.3,50,0.0,0,17,0,2465.0
1589,10853/18,10853,18,62.5,10,0.0,0,42,0,625.0
1590,10854/10,10854,10,31.0,100,0.15,0,31,0,2635.0
1591,10854/13,10854,13,6.0,65,0.15,0,24,0,331.5
1592,10855/16,10855,16,17.45,50,0.0,0,29,0,872.5
1593,10855/31,10855,31,12.5,14,0.0,0,0,1,175.0
1594,10855/56,10855,56,38.0,24,0.0,0,21,0,912.0
1595,10855/65,10855,65,21.05,15,0.15,0,76,0,268.38750000000005
1596,10856/2,10856,2,19.0,20,0.0,0,17,0,380.0
1597,10856/42,10856,42,14.0,20,0.0,1,26,1,280.0
1598,10857/3,10857,3,10.0,30,0.0,0,13,0,300.0
1599,10857/26,10857,26,31.23,35,0.25,0,15,0,819.7875
1600,10857/29,10857,29,123.79,10,0.25,1,0,1,928.425
1601,10858/7,10858,7,30.0,5,0.0,0,15,0,150.0
1602,10858/27,10858,27,43.9,10,0.0,0,49,0,439.0
1603,10858/70,10858,70,15.0,4,0.0,0,15,0,60.0
1604,10859/24,10859,24,4.5,40,0.25,1,20,1,135.0
1605,10859/54,10859,54,7.45,35,0.25,0,21,0,195.5625
1606,10859/64,10859,64,33.25,30,0.25,0,22,0,748.125
1607,10860/51,10860,51,53.0,3,0.0,0,20,0,159.0
1608,10860/76,10860,76,18.0,20,0.0,0,57,0,360.0
1609,10861/17,10861,17,39.0,42,0.0,1,0,1,1638.0
1610,10861/18,10861,18,62.5,20,0.0,0,42,0,1250.0
1611,10861/21,10861,21,10.0,40,0.0,0,3,0,400.0
1612,10861/33,10861,33,2.5,35,0.0,0,112,0,87.5
1613,10861/62,10861,62,49.3,3,0.0,0,17,0,147.89999999999998
1614,10862/11,10862,11,21.0,25,0.0,0,22,0,525.0
1615,10862/52,10862,52,7.0,8,0.0,0,38,0,56.0
1616,10863/1,10863,1,18.0,20,0.15,0,39,0,306.0
1617,10863/58,10863,58,13.25,12,0.15,0,62,0,135.14999999999998
1618,10864/35,10864,35,18.0,4,0.0,0,20,0,72.0
1619,10864/67,10864,67,14.0,15,0.0,0,52,0,210.0
1620,10865/38,10865,38,263.5,60,0.05,0,17,0,15019.5
1621,10865/39,10865,39,18.0,80,0.05,0,69,0,1367.9999999999998
1622,10866/2,10866,2,19.0,21,0.25,0,17,0,299.25
1623,10866/24,10866,24,4.5,6,0.25,1,20,1,20.25
1624,10866/30,10866,30,25.89,40,0.25,0,10,0,776.7
1625,10867/53,10867,53,32.8,3,0.0,1,0,1,98.39999999999999
1626,10868/26,10868,26,31.23,20,0.0,0,15,0,624.6
1627,10868/35,10868,35,18.0,30,0.0,0,20,0,540.0
1628,10868/49,10868,49,20.0,42,0.1,0,10,0,756.0
1629,10869/1,10869,1,18.0,40,0.0,0,39,0,720.0
1630,10869/11,10869,11,21.0,10,0.0,0,22,0,210.0
1631,10869/23,10869,23,9.0,50,0.0,0,61,0,450.0
1632,10869/68,10869,68,12.5,20,0.0,0,6,0,250.0
1633,10870/35,10870,35,18.0,3,0.0,0,20,0,54.0
1634,10870/51,10870,51,53.0,2,0.0,0,20,0,106.0
1635,10871/6,10871,6,25.0,50,0.05,0,120,0,1187.5
1636,10871/16,10871,16,17.45,12,0.05,0,29,0,198.92999999999995
1637,10871/17,10871,17,39.0,16,0.05,1,0,1,592.8
1638,10872/55,10872,55,24.0,10,0.05,0,115,0,227.99999999999997
1639,10872/62,10872,62,49.3,20,0.05,0,17,0,936.6999999999998
1640,10872/64,10872,64,33.25,15,0.05,0,22,0,473.8125
1641,10872/65,10872,65,21.05,21,0.05,0,76,0,419.9475
1642,10873/21,10873,21,10.0,20,0.0,0,3,0,200.0
1643,10873/28,10873,28,45.6,3,0.0,1,26,1,136.8
1644,10874/10,10874,10,31.0,10,0.0,0,31,0,310.0
1645,10875/19,10875,19,9.2,25,0.0,0,25,0,229.99999999999997
1646,10875/47,10875,47,9.5,21,0.1,0,36,0,179.55
1647,10875/49,10875,49,20.0,15,0.0,0,10,0,300.0
1648,10876/46,10876,46,12.0,21,0.0,0,95,0,252.0
1649,10876/64,10876,64,33.25,20,0.0,0,22,0,665.0
1650,10877/16,10877,16,17.45,30,0.25,0,29,0,392.62499999999994
1651,10877/18,10877,18,62.5,25,0.0,0,42,0,1562.5
1652,10878/20,10878,20,81.0,20,0.05,0,40,0,1539.0
1653,10879/40,10879,40,18.4,12,0.0,0,123,0,220.79999999999998
1654,10879/65,10879,65,21.05,10,0.0,0,76,0,210.5
1655,10879/76,10879,76,18.0,10,0.0,0,57,0,180.0
1656,10880/23,10880,23,9.0,30,0.2,0,61,0,216.0
1657,10880/61,10880,61,28.5,30,0.2,0,113,0,684.0
1658,10880/70,10880,70,15.0,50,0.2,0,15,0,600.0
1659,10881/73,10881,73,15.0,10,0.0,0,101,0,150.0
1660,10882/42,10882,42,14.0,25,0.0,1,26,1,350.0
1661,10882/49,10882,49,20.0,20,0.15,0,10,0,340.0
1662,10882/54,10882,54,7.45,32,0.15,0,21,0,202.64
1663,10883/24,10883,24,4.5,8,0.0,1,20,1,36.0
1664,10884/21,10884,21,10.0,40,0.05,0,3,0,380.0
1665,10884/56,10884,56,38.0,21,0.05,0,21,0,758.1
1666,10884/65,10884,65,21.05,12,0.05,0,76,0,239.96999999999997
1667,10885/2,10885,2,19.0,20,0.0,0,17,0,380.0
1668,10885/24,10885,24,4.5,12,0.0,1,20,1,54.0
1669,10885/70,10885,70,15.0,30,0.0,0,15,0,450.0
1670,10885/77,10885,77,13.0,25,0.0,0,32,0,325.0
1671,10886/10,10886,10,31.0,70,0.0,0,31,0,2170.0
1672,10886/31,10886,31,12.5,35,0.0,0,0,1,437.5
1673,10886/77,10886,77,13.0,40,0.0,0,32,0,520.0
1674,10887/25,10887,25,14.0,5,0.0,0,76,0,70.0
1675,10888/2,10888,2,19.0,20,0.0,0,17,0,380.0
